# Time	Cwnd
25307	6432
25308	6432
25309	6432
25310	6432
25311	6432
25312	6432
25313	6432
25314	6432
25315	6432
25316	6432
25317	6432
25318	6432
25319	6432
25320	6432
25321	6432
25322	6432
25323	6432
25324	6432
25325	6432
25326	6432
25327	6432
25328	6432
25329	6432
25330	6432
25331	6432
25332	6432
25333	6432
25334	6432
25335	6432
25336	6432
25337	6432
25338	6432
25339	6432
25340	6432
25341	6432
25342	6432
25343	6432
25344	6432
25345	6432
25346	6432
25347	6432
25348	6432
25349	6432
25350	6432
25351	6432
25352	6432
25353	6432
25354	6432
25355	6432
25356	6432
25357	6432
25358	6432
25359	6432
25360	6432
25361	6432
25362	6432
25363	6432
25364	6432
25365	6432
25366	6432
25367	6432
25368	6432
25369	6432
25370	6432
25371	6968
25372	6968
25373	6968
25374	6968
25375	6968
25376	6968
25377	6968
25378	6968
25379	6968
25380	6968
25381	6968
25382	6968
25383	6968
25384	6968
25385	6968
25386	6968
25387	6968
25388	6968
25389	6968
25390	6968
25391	6968
25392	6968
25393	6968
25394	6968
25395	8576
25396	8576
25397	8576
25398	8576
25399	8576
25400	8576
25401	8576
25402	8576
25403	8576
25404	8576
25405	8576
25406	8576
25407	8576
25408	8576
25409	8576
25410	8576
25411	8576
25412	8576
25413	8576
25414	8576
25415	8576
25416	8576
25417	8576
25418	8576
25419	8576
25420	8576
25421	8576
25422	8576
25423	8576
25424	8576
25425	8576
25426	8576
25427	8576
25428	8576
25429	8576
25430	8576
25431	8576
25432	8576
25433	8576
25434	8576
25435	8576
25436	8576
25437	8576
25438	8576
25439	8576
25440	8576
25441	8576
25442	8576
25443	8576
25444	8576
25445	8576
25446	8576
25447	8576
25448	8576
25449	8576
25450	8576
25451	8576
25452	8576
25453	8576
25454	8576
25455	8576
25456	8576
25457	8576
25458	8576
25459	8576
25460	8576
25461	8576
25462	8576
25463	8576
25464	8576
25465	8576
25466	8576
25467	8576
25468	8576
25469	8576
25470	8576
25471	8576
25472	8576
25473	8576
25474	8576
25475	8576
25476	8576
25477	8576
25478	8576
25479	8576
25480	8576
25481	8576
25482	8576
25483	8576
25484	8576
25485	8576
25486	8576
25487	8576
25488	8576
25489	8576
25490	8576
25491	8576
25492	8576
25493	8576
25494	8576
25495	8576
25496	8576
25497	8576
25498	8576
25499	8576
25500	8576
25501	8576
25502	8576
25503	8576
25504	8576
25505	8576
25506	8576
25507	8576
25508	8576
25509	8576
25510	8576
25511	8576
25512	8576
25513	8576
25514	8576
25515	8576
25516	8576
25517	8576
25518	8576
25519	8576
25520	8576
25521	8576
25522	8576
25523	8576
25524	8576
25525	8576
25526	8576
25527	8576
25528	8576
25529	8576
25530	8576
25531	8576
25532	8576
25533	8576
25534	8576
25535	8576
25536	8576
25537	8576
25538	8576
25539	8576
25540	8576
25541	8576
25542	8576
25543	8576
25544	8576
25545	8576
25546	8576
25547	8576
25548	8576
25549	8576
25550	8576
25551	8576
25552	8576
25553	8576
25554	8576
25555	8576
25556	8576
25557	8576
25558	8576
25559	8576
25560	8576
25561	8576
25562	8576
25563	8576
25564	8576
25565	8576
25566	8576
25567	8576
25568	8576
25569	8576
25570	8576
25571	8576
25572	8576
25573	8576
25574	8576
25575	8576
25576	8576
25577	8576
25578	8576
25579	8576
25580	8576
25581	8576
25582	8576
25583	8576
25584	8576
25585	8576
25586	8576
25587	8576
25588	8576
25589	8576
25590	6432
25591	6432
25592	6432
25593	6432
25594	6432
25595	6432
25596	6432
25597	6432
25598	6432
25599	6432
25600	6432
25601	6432
25602	6432
25603	6432
25604	6432
25605	6432
25606	6432
25607	6432
25608	6432
25609	6432
25610	6432
25611	6432
25612	6432
25613	6432
25614	6432
25615	6432
25616	6432
25617	6432
25618	6432
25619	6432
25620	6432
25621	6432
25622	6432
25623	6432
25624	6432
25625	6432
25626	6432
25627	6432
25628	6432
25629	6432
25630	6432
25631	6432
25632	6432
25633	6432
25634	6432
25635	6432
25636	6432
25637	6432
25638	6432
25639	6432
25640	6432
25641	6432
25642	6432
25643	6432
25644	6432
25645	6432
25646	6432
25647	6432
25648	6432
25649	6432
25650	6432
25651	6432
25652	6432
25653	6432
25654	6432
25655	6432
25656	6432
25657	6432
25658	6432
25659	6432
25660	6432
25661	6432
25662	6432
